pin,community,longitude,latitude
17-34-106-032-1042,DOUGLAS,-87.61791130221896,41.83804538048744
17-34-301-017-0000,DOUGLAS,-87.62380012841791,41.830913211163406
17-34-106-012-0000,DOUGLAS,-87.61789299636663,41.83718282889428
17-34-316-021-1016,DOUGLAS,-87.62131877205316,41.82679072844142
17-34-310-137-1002,DOUGLAS,-87.61964167199297,41.82930576904445
17-34-428-007-0000,DOUGLAS,-87.61399452219997,41.82495352315651
17-34-310-097-0000,DOUGLAS,-87.61961497072524,41.82802553052007
17-34-326-015-0000,DOUGLAS,-87.61890396307665,41.82463512085478
17-34-324-028-0000,DOUGLAS,-87.62076428022795,41.8249298179736
17-34-219-150-1288,DOUGLAS,-87.60982043539205,41.83183517544448
17-27-310-093-1216,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-110-064-1001,DOUGLAS,-87.62098036508378,41.835018135501656
17-27-305-140-1055,DOUGLAS,-87.62145362762868,41.84519077284946
17-27-305-140-1206,DOUGLAS,-87.62145362762868,41.84519077284946
17-27-310-093-1002,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1236,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-423-020-4049,DOUGLAS,-87.62724277781336,41.8304366192146
17-27-310-093-1627,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-423-020-4024,DOUGLAS,-87.62724277781336,41.8304366192146
17-27-310-093-1370,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-500-026-0000,DOUGLAS,-87.62612377363307,41.84114217963339
17-34-219-150-1161,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-324-016-0000,DOUGLAS,-87.62123878670859,41.82441931137792
17-27-305-140-1161,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-400-096-1006,DOUGLAS,-87.61653555911298,41.83026648856234
17-34-103-074-1015,DOUGLAS,-87.62154594725129,41.8380917408505
17-34-323-011-0000,DOUGLAS,-87.62269427909109,41.82553871995064
17-27-305-140-1131,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-403-066-0000,DOUGLAS,-87.61180916407343,41.82957079533675
17-27-306-089-0000,DOUGLAS,-87.61998206711289,41.8435042727731
17-27-305-124-0000,DOUGLAS,-87.62184881673416,41.84480609448652
17-34-102-051-1094,DOUGLAS,-87.62267010705712,41.83683249550295
17-27-310-093-1459,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-219-150-1044,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-219-150-1054,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-224-009-0000,DOUGLAS,-87.61125221169976,41.83634055101239
17-34-121-128-1001,DOUGLAS,-87.62025921458228,41.83400212408453
17-34-327-013-0000,DOUGLAS,-87.61797735621708,41.8246288510393
17-34-308-024-0000,DOUGLAS,-87.62210856861053,41.82815669718784
17-34-324-015-0000,DOUGLAS,-87.62123990141451,41.82448521105975
17-34-323-016-0000,DOUGLAS,-87.62268714245523,41.825249294251336
17-34-306-039-0000,DOUGLAS,-87.62530279848353,41.82765809378849
17-34-429-002-0000,DOUGLAS,-87.61346493765821,41.8245783761633
17-27-310-093-1394,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-116-043-1006,DOUGLAS,-87.62288178270276,41.83441607351229
17-27-310-093-1064,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1524,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-309-042-0000,DOUGLAS,-87.62135032351424,41.828261165188806
17-34-225-003-1336,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-306-068-0000,DOUGLAS,-87.61924408626017,41.8430494941473
17-34-225-003-1068,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-304-168-0000,DOUGLAS,-87.62284903480717,41.84379959998303
17-34-313-003-0000,DOUGLAS,-87.62612565526766,41.82700772380059
17-27-300-059-1004,DOUGLAS,-87.62567452420423,41.845302991046175
17-27-310-093-1406,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-420-026-0000,DOUGLAS,-87.62793698408981,41.8251830263428
17-34-219-150-1142,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-103-074-1067,DOUGLAS,-87.62154594725129,41.8380917408505
17-34-219-150-1265,DOUGLAS,-87.60982043539205,41.83183517544448
17-27-308-067-0000,DOUGLAS,-87.6256636974711,41.84007207100433
17-34-219-150-1046,DOUGLAS,-87.60982043539205,41.83183517544448
17-33-423-020-4039,DOUGLAS,-87.62724277781336,41.8304366192146
17-34-429-005-0000,DOUGLAS,-87.61325646762423,41.82458077710943
17-34-219-150-1021,DOUGLAS,-87.60982043539205,41.83183517544448
17-33-408-055-0000,DOUGLAS,-87.62743416151181,41.82854239603112
17-34-219-150-1387,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-110-041-0000,DOUGLAS,-87.6209855953078,41.835258700975125
17-34-312-092-1001,DOUGLAS,-87.61775591958667,41.82984605753543
17-34-106-032-1038,DOUGLAS,-87.61791130221896,41.83804538048744
17-34-309-076-0000,DOUGLAS,-87.62085055423775,41.82898208619036
17-34-116-036-0000,DOUGLAS,-87.6222172221019,41.83305458422827
17-34-219-150-1416,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-327-047-1002,DOUGLAS,-87.61760207990389,41.82485816857229
17-27-300-063-0000,DOUGLAS,-87.62649153824002,41.84350817394906
17-27-310-093-1668,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-225-003-1203,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-122-129-1003,DOUGLAS,-87.61852109032567,41.83370050981657
17-27-310-093-1328,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-423-020-4040,DOUGLAS,-87.62724277781336,41.8304366192146
17-33-423-020-4030,DOUGLAS,-87.62724277781336,41.8304366192146
17-27-310-093-1214,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1629,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-426-014-4020,DOUGLAS,-87.62831870936385,41.82930222781211
17-34-310-036-0000,DOUGLAS,-87.62014264603151,41.82861928960215
17-34-203-050-0000,DOUGLAS,-87.61197626866716,41.836740730873785
17-34-121-117-0000,DOUGLAS,-87.62027078710298,41.83455220796569
17-34-309-001-0000,DOUGLAS,-87.62153537534118,41.83079991457322
17-27-310-093-1207,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-103-027-0000,DOUGLAS,-87.62098380825965,41.83746159194138
17-34-123-050-0000,DOUGLAS,-87.61778924646558,41.83228649715973
17-27-305-140-1193,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-411-012-0000,DOUGLAS,-87.61615784184565,41.82726789669938
17-27-310-093-1526,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1437,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-225-003-1291,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-225-003-1179,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-403-054-0000,DOUGLAS,-87.61221960941477,41.82907794977764
17-27-300-037-0000,DOUGLAS,-87.62533566090354,41.84362403316823
17-33-423-023-4021,DOUGLAS,-87.62713290912751,41.83073434249028
17-27-310-093-1203,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-318-039-0000,DOUGLAS,-87.61837909723303,41.8267207247556
17-33-426-014-4010,DOUGLAS,-87.62831870936385,41.82930222781211
17-33-421-047-0000,DOUGLAS,-87.62729422659126,41.824661126615325
17-27-310-093-1392,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1237,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-122-080-0000,DOUGLAS,-87.61851744237607,41.8335253467411
17-27-310-093-1422,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-219-150-1145,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-322-066-1002,DOUGLAS,-87.62355619442148,41.82394597281449
17-33-426-014-4001,DOUGLAS,-87.62831870936385,41.82930222781211
17-27-317-026-0000,DOUGLAS,-87.62431483862355,41.83847319232275
17-27-301-024-0000,DOUGLAS,-87.62493447571538,41.84365548315039
17-33-426-014-4017,DOUGLAS,-87.62831870936385,41.82930222781211
17-27-305-140-1039,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-301-021-0000,DOUGLAS,-87.62379379524135,41.8306445121622
17-27-310-093-1654,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-321-021-0000,DOUGLAS,-87.62518974798792,41.82538297413345
17-27-308-051-0000,DOUGLAS,-87.62588373568988,41.83973184111992
17-27-306-081-0000,DOUGLAS,-87.61963883051742,41.8443049112729
17-34-121-064-0000,DOUGLAS,-87.6196932545601,41.831827428728886
17-27-310-093-1544,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1226,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1325,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-225-003-1216,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-305-140-1084,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-309-044-0000,DOUGLAS,-87.62134797879291,41.82815148956902
17-34-110-038-0000,DOUGLAS,-87.62099004272338,41.83546493341243
17-33-426-014-4025,DOUGLAS,-87.62831870936385,41.82930222781211
17-27-310-093-1421,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-312-091-1003,DOUGLAS,-87.61775358973823,41.82972924039231
17-34-328-044-0000,DOUGLAS,-87.62341930311767,41.82664286171432
17-34-326-028-0000,DOUGLAS,-87.61850608539613,41.825149995597
17-34-121-110-0000,DOUGLAS,-87.62025710318869,41.83390334519674
17-27-310-093-1087,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1551,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-223-042-0000,DOUGLAS,-87.62819314571428,41.831424298154566
17-27-310-093-1300,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-302-013-0000,DOUGLAS,-87.6228153455255,41.83026567611599
17-34-326-002-0000,DOUGLAS,-87.61892073537358,41.82543507020766
17-27-310-093-1488,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-500-038-8001,DOUGLAS,-87.62572076876202,41.82420363815415
17-34-121-092-0000,DOUGLAS,-87.61968437092966,41.83144492133484
17-33-223-046-0000,DOUGLAS,-87.62893703273251,41.83123260091264
17-33-423-023-4010,DOUGLAS,-87.62713290912751,41.83073434249028
17-34-219-150-1039,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-219-150-1082,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-310-137-1003,DOUGLAS,-87.61964167199297,41.82930576904445
17-34-327-010-0000,DOUGLAS,-87.61797453755493,41.8244968211127
17-34-103-057-0000,DOUGLAS,-87.62151754689933,41.8368435321962
17-27-305-140-1066,DOUGLAS,-87.62145362762868,41.84519077284946
17-33-205-045-0000,DOUGLAS,-87.62922851134233,41.83723943895448
17-34-308-010-0000,DOUGLAS,-87.6227294672233,41.827871731309344
17-34-102-051-1039,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-219-141-0000,DOUGLAS,-87.60983148284784,41.83145069339189
17-34-102-051-1056,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-225-003-1239,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-429-010-0000,DOUGLAS,-87.6137954292014,41.82416749055523
17-34-104-044-0000,DOUGLAS,-87.62025517702668,41.83753797241712
17-34-315-003-0000,DOUGLAS,-87.62207236182616,41.82700248560312
17-34-225-003-1178,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-310-093-1465,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1063,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-219-128-0000,DOUGLAS,-87.61046179265867,41.83448538373092
17-27-310-093-1015,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-305-140-1190,DOUGLAS,-87.62145362762868,41.84519077284946
17-27-310-093-1655,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-102-051-1025,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-106-032-1022,DOUGLAS,-87.61791130221896,41.83804538048744
17-34-302-036-0000,DOUGLAS,-87.62219295951215,41.83042902596618
17-27-305-140-1115,DOUGLAS,-87.62145362762868,41.84519077284946
17-27-309-007-0000,DOUGLAS,-87.62474779235558,41.84118376522609
17-27-310-093-1606,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-304-172-0000,DOUGLAS,-87.62242872412007,41.84391585236649
17-27-304-133-0000,DOUGLAS,-87.62287630378705,41.84483451949751
17-27-304-111-0000,DOUGLAS,-87.62232637403245,41.84311477374567
17-27-310-093-1384,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1424,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-224-020-0000,DOUGLAS,-87.61201365999845,41.8365624274932
17-27-300-058-1004,DOUGLAS,-87.62586531799195,41.84529985192942
17-33-426-014-4003,DOUGLAS,-87.62831870936385,41.82930222781211
17-34-219-150-1340,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-100-064-0000,DOUGLAS,-87.62549624410894,41.83737419115364
17-34-427-022-0000,DOUGLAS,-87.61236959174742,41.82614963638459
17-34-320-022-1003,DOUGLAS,-87.62527553360387,41.8260001409631
17-34-105-046-0000,DOUGLAS,-87.61861386140454,41.8381106755035
17-34-323-070-1002,DOUGLAS,-87.62267343076174,41.82616582311557
17-34-225-003-1110,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-305-132-0000,DOUGLAS,-87.62186734062223,41.84432677357359
17-34-312-058-0000,DOUGLAS,-87.61774817607804,41.82943928561774
17-27-305-140-1136,DOUGLAS,-87.62145362762868,41.84519077284946
17-33-426-006-0000,DOUGLAS,-87.62724362153716,41.82946780568955
17-34-110-012-0000,DOUGLAS,-87.62150586857351,41.83559627440019
17-34-323-015-0000,DOUGLAS,-87.62268855598604,41.825304162635135
17-34-123-030-0000,DOUGLAS,-87.61779630310116,41.83270397357332
17-27-310-093-1503,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-116-014-0000,DOUGLAS,-87.62285993746654,41.833489776046406
17-34-219-150-1411,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-219-150-1216,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-403-049-0000,DOUGLAS,-87.61313069894736,41.82906521181583
17-34-122-014-0000,DOUGLAS,-87.6190367909896,41.83390522921883
17-34-327-022-0000,DOUGLAS,-87.6175682598846,41.82463185639352
17-34-310-093-0000,DOUGLAS,-87.61961910450387,41.82822308807975
17-34-225-003-1113,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-225-003-1261,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-225-003-1159,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-105-032-0000,DOUGLAS,-87.61860374544382,41.83763432140872
17-34-309-028-0000,DOUGLAS,-87.62136947823785,41.82916338548901
17-34-219-150-1055,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-105-053-0000,DOUGLAS,-87.61911287338312,41.83740106952549
17-34-312-037-0000,DOUGLAS,-87.6181615951031,41.82835387033532
17-34-121-080-0000,DOUGLAS,-87.62022986698025,41.83261655432372
17-34-300-029-0000,DOUGLAS,-87.62544955366955,41.83003211500292
17-33-423-023-4013,DOUGLAS,-87.62713290912751,41.83073434249028
17-27-310-093-1191,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-403-021-0000,DOUGLAS,-87.61254469503804,41.8295605308167
17-34-219-033-0000,DOUGLAS,-87.6107275964911,41.83314132467595
17-34-110-010-0000,DOUGLAS,-87.62150901990802,41.83573371309428
17-34-121-090-0000,DOUGLAS,-87.61973833319416,41.83398774610908
17-27-305-140-1048,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-101-059-0000,DOUGLAS,-87.6246422598046,41.83769107177076
17-34-219-150-1077,DOUGLAS,-87.60982043539205,41.83183517544448
17-33-426-014-4014,DOUGLAS,-87.62831870936385,41.82930222781211
17-34-326-023-0000,DOUGLAS,-87.61851385714222,41.82549374812343
17-27-310-093-1067,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-308-025-0000,DOUGLAS,-87.62210704674894,41.82808862996156
17-34-306-040-0000,DOUGLAS,-87.62530149099301,41.82760366689712
17-34-219-150-1160,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-427-001-0000,DOUGLAS,-87.61402676277193,41.82636197933447
17-34-327-007-0000,DOUGLAS,-87.61797026108322,41.82429923341219
17-34-311-047-0000,DOUGLAS,-87.618573700931,41.83022171265089
17-34-300-014-0000,DOUGLAS,-87.62622400089066,41.82978529211598
17-34-427-015-0000,DOUGLAS,-87.6130633131512,41.82634659042734
17-34-310-137-1004,DOUGLAS,-87.61964167199297,41.82930576904445
17-34-300-038-8001,DOUGLAS,-87.62614728450734,41.830387923880735
17-34-219-150-1210,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-121-020-0000,DOUGLAS,-87.62022506577374,41.832391302523
17-34-123-015-0000,DOUGLAS,-87.61781764757373,41.83373290364374
17-34-109-010-0000,DOUGLAS,-87.62288604749621,41.83538260325341
17-34-110-017-0000,DOUGLAS,-87.6214981988591,41.83525253506424
17-34-103-041-0000,DOUGLAS,-87.62152377310439,41.83711604723116
17-34-309-009-0000,DOUGLAS,-87.62139942730307,41.83055166955554
17-34-321-023-0000,DOUGLAS,-87.62518714894028,41.825275959069735
17-27-310-093-1670,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-423-023-4064,DOUGLAS,-87.62713290912751,41.83073434249028
17-34-312-093-1002,DOUGLAS,-87.6177676426959,41.8304619850309
17-34-225-003-1337,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-310-093-1667,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-311-028-0000,DOUGLAS,-87.6189203587974,41.82811745491784
17-34-103-030-0000,DOUGLAS,-87.62097930279852,41.83725582848834
17-27-306-062-0000,DOUGLAS,-87.61925661179403,41.84354855974731
17-27-303-021-0000,DOUGLAS,-87.62494491344921,41.842248013199175
17-34-310-021-0000,DOUGLAS,-87.62016019964263,41.82944849848591
17-27-305-122-0000,DOUGLAS,-87.62185190558674,41.84491808002423
17-33-423-023-4062,DOUGLAS,-87.62713290912751,41.83073434249028
17-34-219-150-1404,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-402-076-0000,DOUGLAS,-87.61100262008956,41.83067173516259
17-27-309-045-0000,DOUGLAS,-87.62426692460085,41.84037199784492
17-34-102-051-1008,DOUGLAS,-87.62267010705712,41.83683249550295
17-27-305-140-1125,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-327-032-0000,DOUGLAS,-87.61761021827921,41.82526887074626
17-27-310-093-1600,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-222-007-0000,DOUGLAS,-87.62705463519883,41.83383804301128
17-27-310-093-1607,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-500-025-0000,DOUGLAS,-87.62574352420586,41.82711495906148
17-34-225-003-1180,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-309-054-0000,DOUGLAS,-87.62087975128433,41.83035146280101
17-34-225-003-1226,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-102-051-1068,DOUGLAS,-87.62267010705712,41.83683249550295
17-27-310-093-1428,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-302-008-0000,DOUGLAS,-87.62589171437068,41.8430915027766
17-27-309-047-0000,DOUGLAS,-87.62407106198702,41.84037486450828
17-34-120-084-0000,DOUGLAS,-87.62089967989658,41.8314016805423
17-34-225-003-1250,DOUGLAS,-87.61216093417855,41.835709439299855
17-33-423-023-4036,DOUGLAS,-87.62713290912751,41.83073434249028
17-27-310-093-1013,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-121-023-0000,DOUGLAS,-87.62022172129494,41.83223304745543
17-34-224-031-0000,DOUGLAS,-87.61242064495985,41.83645006126059
17-34-326-038-0000,DOUGLAS,-87.61849112012972,41.824489960463865
17-34-219-150-1183,DOUGLAS,-87.60982043539205,41.83183517544448
17-33-423-023-4065,DOUGLAS,-87.62713290912751,41.83073434249028
17-27-305-140-1157,DOUGLAS,-87.62145362762868,41.84519077284946
17-33-422-013-0000,DOUGLAS,-87.62839588110583,41.83009136540354
17-27-309-001-0000,DOUGLAS,-87.62485490287314,41.84184128234164
17-34-318-009-0000,DOUGLAS,-87.61889402878559,41.826749958430845
17-34-225-003-1021,DOUGLAS,-87.61216093417855,41.835709439299855
17-33-222-009-0000,DOUGLAS,-87.62705205617473,41.83371826578341
17-34-109-006-0000,DOUGLAS,-87.62289566169315,41.83579379371863
17-34-102-051-1106,DOUGLAS,-87.62267010705712,41.83683249550295
17-27-310-093-1438,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-313-010-0000,DOUGLAS,-87.62531274831511,41.82709478487897
17-27-308-061-0000,DOUGLAS,-87.62636345428207,41.84127920891364
17-34-320-021-0000,DOUGLAS,-87.62609569896772,41.82580668514919
17-34-225-003-1025,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-300-026-0000,DOUGLAS,-87.6254544919937,41.8302380081045
17-34-225-003-1318,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-219-150-1135,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-500-004-0000,DOUGLAS,-87.62601302751892,41.8365889727143
17-34-107-055-0000,DOUGLAS,-87.62620506025004,41.83554608846973
17-34-312-009-0000,DOUGLAS,-87.61819436985336,41.83015296812726
17-34-219-150-1036,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-310-136-1005,DOUGLAS,-87.61964693436676,41.829556866884616
17-34-219-150-1332,DOUGLAS,-87.60982043539205,41.83183517544448
17-27-310-093-1143,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1404,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-119-016-0000,DOUGLAS,-87.62281152812666,41.83134839870154
17-34-224-025-0000,DOUGLAS,-87.61200680077837,41.83628306112423
17-34-121-097-0000,DOUGLAS,-87.6197217645776,41.8331921512388
17-34-309-018-0000,DOUGLAS,-87.62138435340903,41.82984912616645
17-34-312-093-1012,DOUGLAS,-87.6177676426959,41.8304619850309
17-34-225-003-1114,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-312-033-0000,DOUGLAS,-87.61816570224372,41.82859676911304
17-33-423-023-4020,DOUGLAS,-87.62713290912751,41.83073434249028
17-34-120-027-0000,DOUGLAS,-87.62144198422948,41.83248119157947
17-34-225-003-1191,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-309-052-1004,DOUGLAS,-87.62400071573812,41.84067685573874
17-34-428-004-0000,DOUGLAS,-87.6140015617522,41.82526426132062
